Weekipedia_ID,Freebase_ID,Name,Release_date,Revenue,Runtime,Language,Countries,Genres,Release_year,Language_clean,Genres_clean,Countries_clean
14006207,/m/03cqt4z,"Ilsa, the Tigress of Siberia",1977,,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0d060g"": ""Canada""}","{""/m/02nxfrh"": ""Adult"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/06b0n3"": ""Sexploitation""}",1977.0,['English'],"['Adult', 'Horror', 'Adventure', 'Sexploitation']",['Canada']
1853636,/m/06152d,Teenage Zombies,1959,,73.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0jb4p32"": ""Zombie Film"", ""/m/0qdzd"": ""B-movie"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/02b5_l"": ""Teen""}",1959.0,['English'],"['Zombie Film', 'B-movie', 'Science Fiction', 'Horror', 'Teen']",['United States of America']
6811111,/m/0gq3mb,The Scarecrow,1982,,,{},"{""/m/0ctw_b"": ""New Zealand""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/03npn"": ""Horror""}",1982.0,[],"['Thriller', 'Mystery', 'Horror']",['New Zealand']
7036459,/m/0h1dnq,Larva,2006-04-02,,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06vxwl5"": ""Natural horror films"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror""}",2006.0,['English'],"['Natural horror films', 'Science Fiction', 'Horror']",['United States of America']
518928,/m/02kvpf,Secret Window,2004-03-12,92913171.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller""}",2004.0,['English'],"['Thriller', 'Mystery', 'Horror', 'Psychological thriller']",['United States of America']
27701081,/m/0c42hts,The Brain,1962-09,,83.0,"{""/m/02h40lc"": ""English Language""}","{""/m/082fr"": ""West Germany"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/03npn"": ""Horror""}",1962.0,['English'],"['Crime Fiction', 'Drama', 'Horror']","['West Germany', 'United Kingdom']"
8481,/m/02c6d,Dressed to Kill,1980-06-23,31899000.0,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/02js9"": ""Erotica"", ""/m/02n4kr"": ""Mystery"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0glj9q"": ""Erotic thriller"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/01585b"": ""Slasher"", ""/m/0219x_"": ""Indie""}",1980.0,['English'],"['Thriller', 'Horror', 'Erotica', 'Mystery', 'Psychological thriller', 'Erotic thriller', 'Suspense', 'Crime Thriller', 'Slasher', 'Indie']",['United States of America']
24388527,/m/07s4nv0,Of Unknown Origin,1983-11-24,1080470.0,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/06vxwl5"": ""Natural horror films"", ""/m/03npn"": ""Horror"", ""/m/0hj3n7f"": ""Horror Comedy""}",1983.0,['English'],"['Natural horror films', 'Horror', 'Horror Comedy']","['United States of America', 'Canada']"
19202834,/m/04lfjgq,Wingrave,2007,,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/02k54"": ""Egypt""}","{""/m/0qdzd"": ""B-movie"", ""/m/03npn"": ""Horror"", ""/m/01zxzp"": ""Psychological horror""}",2007.0,['English'],"['B-movie', 'Horror', 'Psychological horror']",['Egypt']
23605553,/m/06zrlkq,Demonic Toys: Personal Demons,2009-10-31,,80.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/0g092b"": ""Monster movie"", ""/m/03npn"": ""Horror""}",2009.0,['English'],"['Cult', 'Monster movie', 'Horror']",['United States of America']
488623,/m/02gk59,Dr. Phibes Rises Again,1972,,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/01q03"": ""Cult"", ""/m/0hj3nbs"": ""Master Criminal Films"", ""/m/03npn"": ""Horror"", ""/m/0hj3m_c"": ""Costume Horror""}",1972.0,['English'],"['Cult', 'Master Criminal Films', 'Horror', 'Costume Horror']",['United Kingdom']
29518461,/m/0dsb6l1,Shark Night 3D,2011-08-31,40136479.0,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/02b5_l"": ""Teen""}",2011.0,['English'],"['Thriller', 'Horror', 'Teen']",['United States of America']
1405697,/m/04zzjh,Don't Look Now,1973-10-16,,110.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/03rjj"": ""Italy"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/02js9"": ""Erotica"", ""/m/0fdjb"": ""Supernatural"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense""}",1973.0,"['Italian', 'English']","['Thriller', 'Horror', 'Erotica', 'Supernatural', 'Psychological thriller', 'Mystery', 'Drama', 'Suspense']","['Italy', 'United Kingdom']"
2933385,/m/08dl83,Freddy's Dead: The Final Nightmare,1991-09-13,34872033.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen"", ""/m/0fdjb"": ""Supernatural""}",1991.0,['English'],"['Cult', 'Horror', 'Slasher', 'Teen', 'Supernatural']",['United States of America']
4498755,/m/0c5nhs,The Zombie Movie,2003-11-29,,99.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/06mkj"": ""Spain""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/05p553"": ""Comedy film"", ""/m/01z4y"": ""Comedy"", ""/m/0jb4p32"": ""Zombie Film"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",2003.0,['Spanish'],"['Crime Fiction', 'Thriller', 'Horror', 'Comedy film', 'Comedy', 'Zombie Film', 'Crime Thriller', 'Action']",['Spain']
7487699,/m/02637yz,Betty Boop's Hallowe'en Party,1933-11-03,,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/0hqxf"": ""Family Film"", ""/m/03npn"": ""Horror"", ""/m/04t36"": ""Musical"", ""/m/0hcr"": ""Animation""}",1933.0,['English'],"['Short Film', 'Family Film', 'Horror', 'Musical', 'Animation']",['United States of America']
3237559,/m/090fjm,The Texas Chainsaw Massacre: The Beginning,2006-10-06,51764406.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen"", ""/m/0b7z1vt"": ""Road-Horror""}",2006.0,['English'],"['Cult', 'Horror', 'Slasher', 'Teen', 'Road-Horror']",['United States of America']
4009572,/m/0bc9f6,Voice,2005-07-15,2920187.0,104.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/06qd3"": ""South Korea""}","{""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema""}",2005.0,['Korean'],"['Horror', 'World cinema']",['South Korea']
23127876,/m/064lpmr,The Blood of Fu Manchu,1968-08-23,,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/06mkj"": ""Spain"", ""/m/082fr"": ""West Germany"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3nbs"": ""Master Criminal Films"", ""/m/02wtdps"": ""Crime Thriller""}",1968.0,['English'],"['Crime Fiction', 'Thriller', 'Science Fiction', 'Horror', 'Adventure', 'Master Criminal Films', 'Crime Thriller']","['United States of America', 'Spain', 'West Germany', 'United Kingdom']"
32297013,/m/0gx_fnj,Cyclops,1987-10-26,,52.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03_3d"": ""Japan""}","{""/m/02hmvc"": ""Short Film"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror""}",1987.0,['Japanese'],"['Short Film', 'Science Fiction', 'Horror']",['Japan']
2898154,/m/08b0r7,Ghost Lake,2005-05-17,,112.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0jb4p32"": ""Zombie Film"", ""/m/03npn"": ""Horror""}",2005.0,['English'],"['Zombie Film', 'Horror']",['United States of America']
11127037,/m/02r0wvm,The X from Outer Space,1967-03-25,,89.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03_3d"": ""Japan""}","{""/m/0hj3mt0"": ""Alien Film"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/0gw5n2f"": ""Japanese Movies""}",1967.0,['Japanese'],"['Alien Film', 'Science Fiction', 'Horror', 'Creature Film', 'Japanese Movies']",['Japan']
3987041,/m/0bb4wl,Planet of the Vampires,1965-09-15,,88.0,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/06mkj"": ""Spain"", ""/m/03rjj"": ""Italy""}","{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/0cq22z7"": ""Sci-Fi Horror"", ""/m/0hj3mt0"": ""Alien Film""}",1965.0,['Italian'],"['Science Fiction', 'Horror', 'Adventure', 'World cinema', 'Sci-Fi Horror', 'Alien Film']","['Spain', 'Italy']"
27457018,/m/0b__zmt,La Morte Vivante,1982,,91.0,"{""/m/064_8sq"": ""French Language""}","{""/m/0f8l9c"": ""France""}","{""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema""}",1982.0,['French'],"['Horror', 'World cinema']",['France']
30175663,/m/0g550v1,Triassic Attack,2010-11-27,,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror""}",2010.0,['English'],"['Science Fiction', 'Horror']",['United States of America']
9541205,/m/02pjbpg,The Cavern,2005-10-30,,81.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie""}",2005.0,['English'],"['Horror', 'Indie']",['United States of America']
4478225,/m/0c4pdm,Sawaru,2006,,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror""}",2006.0,['English'],['Horror'],['United States of America']
3954948,/m/0b8ghw,Strait-Jacket,1964-01-19,,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01g6gs"": ""Black-and-white"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/05c4g7"": ""Psycho-biddy""}",1964.0,['English'],"['Thriller', 'Horror', 'Psychological thriller', 'Black-and-white', 'Drama', 'Crime Thriller', 'Psycho-biddy']",['United States of America']
2401502,/m/079jyl,Omen IV: The Awakening,1991-05-20,,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/0g9psvk"": ""Demonic child"", ""/m/03npn"": ""Horror"", ""/m/015w9s"": ""Television movie""}",1991.0,['English'],"['Cult', 'Demonic child', 'Horror', 'Television movie']",['United States of America']
14859122,/m/03g_djf,Edgar Allan Poe's Ligeia,2008,,90.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n4p"": ""Gothic Film"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller""}",2008.0,[],"['Gothic Film', 'Horror', 'Psychological thriller']",['United States of America']
32165121,/m/0djb3rk,Deep Space,1988,,91.0,{},"{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France"", ""/m/059j2"": ""Netherlands""}","{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror""}",1988.0,[],"['Science Fiction', 'Horror']","['United States of America', 'France', 'Netherlands']"
33266874,/m/0h7n9n2,The Muse,2011,,58.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller""}",2011.0,['English'],"['Thriller', 'Mystery', 'Horror', 'Psychological thriller']",['United States of America']
8015443,/m/026nm37,Sounds Like,2007,,58.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/015w9s"": ""Television movie""}",2007.0,[],"['Cult', 'Horror', 'Psychological thriller', 'Television movie']",['United States of America']
5590914,/m/0dv32x,Rawhead Rex,1986,,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/03npn"": ""Horror"", ""/m/0hj3m_q"": ""Creature Film""}",1986.0,['English'],"['Horror', 'Creature Film']",['United Kingdom']
29417683,/m/03m6d3f,Dungeon of Dr. Dreck,2008,,90.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/0qdzd"": ""B-movie"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/0hj3n3h"": ""Film""}",2008.0,[],"['B-movie', 'Horror', 'Slasher', 'Film']",['United States of America']
24104995,/m/07kb85j,Jangan Pandang Belakang Congkak,2009-06-04,,,"{""/m/0y1mh"": ""Malay Language""}","{""/m/09pmkv"": ""Malaysia""}","{""/m/05p553"": ""Comedy film"", ""/m/03npn"": ""Horror""}",2009.0,['Malay'],"['Comedy film', 'Horror']",['Malaysia']
23866633,/m/076tkvz,The Night Strangler,1973-01-16,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/03npn"": ""Horror""}",1973.0,['English'],"['Crime Fiction', 'Mystery', 'Horror']",['United States of America']
213472,/m/01f8hf,Aliens,1986-07-18,131060248.0,137.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/06qln"": ""Stop motion"", ""/m/0cq22z7"": ""Sci-Fi Horror"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action""}",1986.0,['English'],"['Thriller', 'Science Fiction', 'Horror', 'Adventure', 'Stop motion', 'Sci-Fi Horror', 'Creature Film', 'Action/Adventure', 'Action']","['United States of America', 'United Kingdom']"
35410351,/m/0j9mlmf,Fairy Tale Killer,2012-05-10,,,"{""/m/012w70"": ""Cantonese""}","{""/m/03h64"": ""Hong Kong""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror""}",2012.0,['Cantonese'],"['Thriller', 'Horror']",['Hong Kong']
1382226,/m/04y68t,The Naked Jungle,1954-03-03,2300000.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06vxwl5"": ""Natural horror films"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3n96"": ""Jungle Film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}",1954.0,['English'],"['Natural horror films', 'Horror', 'Adventure', 'Jungle Film', 'Action/Adventure', 'Drama', 'Romantic drama', 'Romance Film', 'Action']",['United States of America']
18290644,/m/04cr7lp,Trilogy of Terror,1968-04-22,,102.0,"{""/m/05zjd"": ""Portuguese Language""}","{""/m/015fr"": ""Brazil""}","{""/m/03npn"": ""Horror""}",1968.0,['Portuguese'],['Horror'],['Brazil']
33948065,/m/0hndm66,Nezulla the Rat Monster,2002,,90.0,{},{},"{""/m/03npn"": ""Horror""}",2002.0,[],['Horror'],[]
10560346,/m/02qhtvb,Dark Reel,2008-06-25,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/01585b"": ""Slasher""}",2008.0,['English'],"['Thriller', 'Horror', 'Mystery', 'Drama', 'Crime Thriller', 'Slasher']",['United States of America']
7276603,/m/0kv371,La Furia del Hombre Lobo,1972,,90.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/06mkj"": ""Spain""}","{""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema""}",1972.0,['Spanish'],"['Horror', 'World cinema']",['Spain']
20344428,/m/0cs12vb,Tomie: Beginning,2005,,74.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03_3d"": ""Japan""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema""}",2005.0,['Japanese'],"['Japanese Movies', 'Horror', 'World cinema']",['Japan']
5734461,/m/0f1x1z,Wrong Turn 2: Dead End,2007-08-25,9000000.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher""}",2007.0,['English'],"['Thriller', 'Action', 'Horror', 'Slasher']","['United States of America', 'Canada']"
28645418,/m/0cz9skw,Phantom of Death,1988-03-11,,100.0,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/03rjj"": ""Italy""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/03npn"": ""Horror""}",1988.0,['Italian'],"['Thriller', 'Mystery', 'Horror']",['Italy']
2293612,/m/071j0p,The Tingler,1959,,82.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0hj3m_q"": ""Creature Film""}",1959.0,[],"['Thriller', 'Horror', 'Creature Film']",['United States of America']
11890652,/m/02rw_6w,Memory,2006,,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller""}",2006.0,['English'],"['Thriller', 'Science Fiction', 'Horror', 'Supernatural', 'Psychological thriller', 'Mystery', 'Drama', 'Crime Thriller']",['United States of America']
11962404,/m/02rztkc,The Tomb,1986,,84.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/0fdjb"": ""Supernatural"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action""}",1986.0,['English'],"['Thriller', 'Horror', 'Adventure', 'Supernatural', 'Action/Adventure', 'Action']",['United States of America']
6556869,/m/0gbdv5,Faces of Death 6,1996,,70.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/0jtdp"": ""Documentary""}",1996.0,['English'],"['Horror', 'Documentary']",['United States of America']
7292022,/m/0kv45r,Waxwork,1988-06-17,808114.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/0g092b"": ""Monster movie"", ""/m/03npn"": ""Horror"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/01q03"": ""Cult"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0jb4p32"": ""Zombie Film"", ""/m/0vgkd"": ""Black comedy"", ""/m/0hj3n7f"": ""Horror Comedy"", ""/m/0hj3n5l"": ""Haunted House Film""}",1988.0,['English'],"['Monster movie', 'Horror', 'Creature Film', 'Cult', 'Fantasy', 'Comedy', 'Zombie Film', 'Black comedy', 'Horror Comedy', 'Haunted House Film']","['United States of America', 'Germany']"
34956831,/m/0j43434,Nightmare,2011,,,"{""/m/03115z"": ""Mandarin Chinese""}","{""/m/0d05w3"": ""China""}","{""/m/03npn"": ""Horror""}",2011.0,['Mandarin Chinese'],['Horror'],['China']
203841,/m/01cycq,Starship Troopers,1997-11-04,121214377.0,129.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/05mrx8"": ""Political satire"", ""/m/06nbt"": ""Satire"", ""/m/082gq"": ""War film"", ""/m/02kdv5l"": ""Action""}",1997.0,['English'],"['Thriller', 'Action Thrillers', 'Science Fiction', 'Horror', 'Adventure', 'Action/Adventure', 'Political satire', 'Satire', 'War film', 'Action']",['United States of America']
30557992,/m/0g9w1p5,Hyenas,2010,,92.0,{},{},"{""/m/03npn"": ""Horror""}",2010.0,[],['Horror'],[]
31852403,/m/0gtt57_,Rosewood Lane,2011-10-15,,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror""}",2011.0,['English'],"['Thriller', 'Horror']",['United States of America']
518687,/m/02ktq2,The Raven,1963-01-25,1499275.0,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04xvh5"": ""Costume drama"", ""/m/03npn"": ""Horror"", ""/m/0qdzd"": ""B-movie"", ""/m/01z4y"": ""Comedy""}",1963.0,['English'],"['Costume drama', 'Horror', 'B-movie', 'Comedy']",['United States of America']
14421585,/m/03d30pf,Sick Nurses,2007,,82.0,"{""/m/0c_v2"": ""Thai Language""}","{""/m/07f1x"": ""Thailand""}","{""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema""}",2007.0,['Thai'],"['Horror', 'World cinema']",['Thailand']
